set_id,video_id,ped_id,split,width,height,n_frames,first_frame,last_frame,n_segments,has_attributes,crossing_label,crossing_point,cp_in_track,cp_in_frame_range,usable_len_to_cp,onset_frame,n_crossing_frames,n_ci_frames,n_unmapped_cb,speed_coverage,bbox_degenerate,bbox_out_of_frame,dup_frames
gp_set_0006,gp_set_0006_vid_0001,gp_1956,train,1920,1440,70,7986,8055,1,1,0,8052,1,1,67,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1958,train,1920,1440,80,8113,8192,1,1,0,8189,1,1,77,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1961,train,1920,1440,95,8214,8308,1,1,0,8305,1,1,92,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1964,train,1920,1440,68,8668,8735,1,1,0,8732,1,1,65,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1969,train,1920,1440,195,8854,9048,1,1,1,8854,1,1,1,8854,186,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1970,train,1920,1440,127,8853,8979,1,1,1,8853,1,1,1,8853,127,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1978,train,1920,1440,65,9172,9236,1,1,0,9233,1,1,62,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1979,train,1920,1440,53,9182,9234,1,1,0,9231,1,1,50,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1983,train,1920,1440,61,9230,9290,1,1,0,9287,1,1,58,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1985,train,1920,1440,44,9410,9453,1,1,0,9450,1,1,41,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2050,train,1920,1440,126,9934,10059,1,1,0,10056,1,1,123,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2002,train,1920,1440,102,9990,10091,1,1,0,10088,1,1,99,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1975,train,1920,1440,60,8997,9056,1,1,1,8997,1,1,1,8997,44,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_1995,train,1920,1440,355,9590,9944,1,1,1,9590,1,1,1,9590,355,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2008,train,1920,1440,278,10096,10373,1,1,1,10096,1,1,1,10096,278,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2013,train,1920,1440,291,10357,10647,1,1,1,10432,1,1,76,10432,216,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2018,train,1920,1440,67,11236,11302,1,1,0,11299,1,1,64,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2019,train,1920,1440,38,11282,11319,1,1,0,11316,1,1,35,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2020,train,1920,1440,54,11678,11731,1,1,0,11728,1,1,51,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2024,train,1920,1440,53,11787,11839,1,1,0,11836,1,1,50,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2023,train,1920,1440,59,11787,11845,1,1,0,11842,1,1,56,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2025,train,1920,1440,38,11933,11970,1,1,0,11967,1,1,35,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2026,train,1920,1440,34,11933,11966,1,1,0,11963,1,1,31,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2029,train,1920,1440,14,12025,12038,1,1,0,12035,1,1,11,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2030,train,1920,1440,35,12079,12113,1,1,0,12110,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2032,train,1920,1440,44,12120,12163,1,1,0,12160,1,1,41,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2037,train,1920,1440,320,12168,12487,1,1,1,12200,1,1,33,12168,259,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2039,train,1920,1440,318,12175,12492,1,1,1,12200,1,1,26,12175,252,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2043,train,1920,1440,336,12179,12514,1,1,1,12200,1,1,22,12179,259,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2045,train,1920,1440,183,12292,12474,1,1,1,12200,0,0,,12292,127,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2047,train,1920,1440,247,12262,12508,1,1,1,12200,0,0,,12262,194,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2053,train,1920,1440,162,12361,12522,1,1,1,12200,0,0,,12361,75,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2058,train,1920,1440,52,12973,13024,1,1,0,12973,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2060,train,1920,1440,41,13008,13048,1,1,0,13008,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2064,train,1920,1440,63,13013,13075,1,1,0,13013,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2066,train,1920,1440,68,13017,13084,1,1,0,13017,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2068,train,1920,1440,55,13049,13103,1,1,0,13100,1,1,52,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2070,train,1920,1440,77,13061,13137,1,1,0,13092,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2076,train,1920,1440,43,13132,13174,1,1,0,13171,1,1,40,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2078,train,1920,1440,20,13151,13170,1,1,0,13167,1,1,17,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2079,train,1920,1440,46,13130,13175,1,1,0,13172,1,1,43,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2080,train,1920,1440,61,13129,13189,1,1,0,13186,1,1,58,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2081,train,1920,1440,57,13150,13206,1,1,0,13203,1,1,54,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2082,train,1920,1440,63,13152,13214,1,1,0,13211,1,1,60,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2083,train,1920,1440,35,13175,13209,1,1,0,13206,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2084,train,1920,1440,46,13191,13236,1,1,0,13233,1,1,43,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2096,train,1920,1440,119,13200,13318,1,1,1,13200,1,1,1,13200,94,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2098,train,1920,1440,52,13221,13272,1,1,0,13269,1,1,49,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2100,train,1920,1440,54,13228,13281,1,1,0,13278,1,1,51,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2102,train,1920,1440,42,13281,13322,1,1,0,13319,1,1,39,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2104,train,1920,1440,82,13275,13356,1,1,0,13353,1,1,79,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2107,train,1920,1440,62,13949,14010,1,1,0,14007,1,1,59,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2087,train,1920,1440,102,13177,13278,1,1,1,13177,1,1,1,13179,61,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2091,train,1920,1440,101,13179,13282,2,1,1,13179,1,1,1,13179,91,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2089,train,1920,1440,105,13183,13287,1,1,1,13183,1,1,1,13183,91,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2114,train,1920,1440,88,14825,14912,1,1,0,14825,1,1,1,14825,61,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2123,train,1920,1440,64,14949,15012,1,1,0,15009,1,1,61,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2125,train,1920,1440,59,14949,15007,1,1,0,15004,1,1,56,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2137,train,1920,1440,126,14898,15023,1,1,0,14898,1,1,1,14898,104,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2155,train,1920,1440,57,15159,15215,1,1,0,15212,1,1,54,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2159,train,1920,1440,35,15186,15220,1,1,0,15217,1,1,32,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2163,train,1920,1440,44,15603,15646,1,1,0,15643,1,1,41,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2128,train,1920,1440,97,14904,15000,1,1,1,14904,1,1,1,14904,97,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2133,train,1920,1440,95,14909,15003,1,1,1,14909,1,1,1,14909,95,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2140,train,1920,1440,163,14978,15140,1,1,1,14978,1,1,1,14978,163,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2146,train,1920,1440,173,14975,15147,1,1,1,14975,1,1,1,14975,173,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2150,train,1920,1440,135,15060,15194,1,1,1,15060,1,1,1,15060,135,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2167,train,1920,1440,41,16318,16358,1,1,0,16355,1,1,38,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2172,train,1920,1440,50,16335,16384,1,1,0,16381,1,1,47,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2174,train,1920,1440,23,16568,16590,1,1,0,16587,1,1,20,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2179,train,1920,1440,45,17897,17941,1,1,0,17938,1,1,42,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2610,train,1920,1440,43,20533,20575,1,1,0,20572,1,1,40,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2614,train,1920,1440,31,20677,20707,1,1,0,20704,1,1,28,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2616,train,1920,1440,30,20677,20706,1,1,0,20703,1,1,27,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2620,train,1920,1440,55,20949,21003,1,1,0,21000,1,1,52,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2624,train,1920,1440,61,20952,21012,1,1,0,21009,1,1,58,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2626,train,1920,1440,97,21059,21155,1,1,0,21152,1,1,94,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2630,train,1920,1440,118,21081,21198,1,1,0,21195,1,1,115,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2634,train,1920,1440,102,21106,21207,1,1,0,21204,1,1,99,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0001,gp_2636,train,1920,1440,47,21163,21209,1,1,0,21206,1,1,44,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4223,train,1920,1440,110,362,471,1,1,0,487,0,0,,362,110,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4228,train,1920,1440,184,1879,2062,1,1,0,2059,1,1,181,1879,184,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4229,train,1920,1440,255,1957,2211,1,1,1,2130,1,1,174,1957,255,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4231,train,1920,1440,211,4206,4416,1,1,1,4234,1,1,29,4206,211,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4232,train,1920,1440,78,10881,10958,1,1,0,10955,1,1,75,10881,78,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4260,train,1920,1440,153,5633,5785,1,1,0,5782,1,1,150,5633,153,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4265,train,1920,1440,46,7329,7374,1,1,1,73292,0,0,,7329,46,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4266,train,1920,1440,198,7417,7614,1,1,1,7417,1,1,1,7417,198,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4274,train,1920,1440,147,9260,9406,1,1,0,-10,0,0,,9260,147,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4284,train,1920,1440,100,10224,10323,1,1,0,-10,0,0,,10224,100,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4833,train,1920,1440,118,9305,9422,1,1,1,9305,1,1,1,9305,118,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4234,train,1920,1440,43,11415,11457,1,1,0,11415,1,1,1,11415,43,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4235,train,1920,1440,142,11789,11930,1,1,0,11927,1,1,139,11789,142,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4236,train,1920,1440,201,11879,12079,1,1,0,12076,1,1,198,11879,201,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4237,train,1920,1440,57,12268,12324,1,1,0,12321,1,1,54,12268,57,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4238,train,1920,1440,38,12443,12480,1,1,0,12405,0,0,,12443,38,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4253,train,1920,1440,367,12651,13017,1,1,1,12651,1,1,1,12651,367,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4257,train,1920,1440,121,13370,13490,1,1,0,13487,1,1,118,13370,121,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4258,train,1920,1440,40,13486,13525,1,1,0,13522,1,1,37,13486,40,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4261,train,1920,1440,241,13632,13872,1,1,1,13632,1,1,1,13632,241,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4264,train,1920,1440,198,13674,13871,1,1,1,13674,1,1,1,13674,198,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4269,train,1920,1440,306,13839,14144,1,1,1,13839,1,1,1,13839,306,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4270,train,1920,1440,352,13842,14193,1,1,1,13842,1,1,1,13842,352,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4271,train,1920,1440,310,13867,14176,1,1,1,13867,1,1,1,13867,310,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4275,train,1920,1440,260,14097,14356,1,1,1,14097,1,1,1,14097,260,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4276,train,1920,1440,214,14134,14347,1,1,1,14134,1,1,1,14134,214,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4280,train,1920,1440,132,14230,14361,1,1,1,14230,1,1,1,14230,132,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4282,train,1920,1440,387,14378,14764,1,1,1,14378,1,1,1,14378,387,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4287,train,1920,1440,178,15588,15765,1,1,0,15762,1,1,175,15588,178,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4288,train,1920,1440,180,15774,15953,1,1,0,15950,1,1,177,15774,180,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4289,train,1920,1440,210,15774,15983,1,1,0,15980,1,1,207,15774,210,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4291,train,1920,1440,240,15819,16058,1,1,1,15880,1,1,62,15819,240,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4292,train,1920,1440,234,15838,16071,1,1,1,15838,1,1,1,15838,234,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4294,train,1920,1440,163,15914,16076,1,1,1,15914,1,1,1,15914,163,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4296,train,1920,1440,113,15975,16087,1,1,1,15975,1,1,1,15975,113,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4239,train,1920,1440,229,16998,17226,1,1,1,16998,1,1,1,16998,229,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4240,train,1920,1440,174,17329,17502,1,1,0,17499,1,1,171,17329,174,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4241,train,1920,1440,163,17792,17954,1,1,0,17792,1,1,1,17792,163,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4248,train,1920,1440,140,19376,19515,1,1,0,19512,1,1,137,19376,140,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4249,train,1920,1440,158,19799,19956,1,1,0,19953,1,1,155,19799,158,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4251,train,1920,1440,53,20012,20064,1,1,1,20012,1,1,1,20012,53,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4302,train,1920,1440,183,19936,20118,1,1,1,19936,1,1,1,19936,183,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4303,train,1920,1440,126,19989,20114,1,1,1,19989,1,1,1,19989,126,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4304,train,1920,1440,137,19991,20127,1,1,1,19991,1,1,1,19991,137,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4306,train,1920,1440,46,20025,20070,1,1,1,20025,1,1,1,20025,46,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4307,train,1920,1440,49,20028,20076,1,1,1,20028,1,1,1,20028,49,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4310,train,1920,1440,124,20222,20345,1,1,1,20222,1,1,1,20222,124,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4319,train,1920,1440,126,20782,20907,1,1,0,20904,1,1,123,20782,126,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4322,train,1920,1440,12,19865,19876,1,1,1,19865,1,1,1,19865,12,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4323,train,1920,1440,25,19868,19892,1,1,1,19868,1,1,1,19868,25,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4308,train,1920,1440,208,20129,20336,1,1,1,20129,1,1,1,20129,208,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4309,train,1920,1440,212,20133,20344,1,1,1,20133,1,1,1,20133,212,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0002,gp_4313,train,1920,1440,147,20252,20398,1,1,1,20252,1,1,1,20252,147,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6933,train,1920,1080,328,1175,1502,1,1,1,1260,1,1,86,1265,160,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6934,train,1920,1080,625,1175,1799,1,1,0,1796,1,1,622,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6935,train,1920,1080,625,1175,1799,1,1,0,1796,1,1,622,,0,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6948,train,1920,1080,464,1810,2273,1,1,0,2095,1,1,286,2095,179,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6949,train,1920,1080,206,2070,2275,1,1,1,2070,1,1,1,2070,206,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6950,train,1920,1080,193,2065,2257,1,1,1,2081,1,1,17,2085,173,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6951,train,1920,1080,214,2050,2263,1,1,1,2086,1,1,37,2095,169,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6952,train,1920,1080,193,2095,2287,1,1,1,2095,1,1,1,2150,138,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6953,train,1920,1080,189,2100,2288,1,1,1,2131,1,1,32,2135,154,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6954,train,1920,1080,198,2110,2307,1,1,1,2187,1,1,78,2190,118,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6955,train,1920,1080,131,2170,2300,1,1,1,2191,1,1,22,2200,101,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6956,train,1920,1080,184,2425,2608,1,1,1,2425,1,1,1,2425,184,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6957,train,1920,1080,274,2525,2798,1,1,1,2525,1,1,1,2525,205,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6958,train,1920,1080,314,2445,2758,1,1,1,2445,1,1,1,2445,215,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6959,train,1920,1080,336,2450,2785,1,1,1,2450,1,1,1,2490,210,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6960,train,1920,1080,401,2570,2970,1,1,1,2570,1,1,1,2615,105,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6961,train,1920,1080,229,2820,3048,1,1,1,2820,1,1,1,2850,140,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6962,train,1920,1080,371,2490,2860,1,1,1,2490,1,1,1,2585,70,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6963,train,1920,1080,361,2510,2870,1,1,1,2510,1,1,1,2575,90,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6964,train,1920,1080,478,2525,3002,1,1,1,2525,1,1,1,2565,320,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6965,train,1920,1080,335,2510,2844,1,1,1,2510,1,1,1,2510,245,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6966,train,1920,1080,313,2525,2837,1,1,1,2525,1,1,1,2525,210,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6967,train,1920,1080,312,2485,2796,1,1,1,2485,1,1,1,2530,80,0,0,1.0,0,0,0
gp_set_0006,gp_set_0006_vid_0003,gp_6968,train,1920,1080,280,2715,2994,1,1,1,2715,1,1,1,2715,205,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6555,train,1920,1440,300,7850,8149,1,1,0,8146,1,1,297,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6556,train,1920,1440,560,7950,8509,1,1,1,8110,1,1,161,8100,410,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6558,train,1920,1440,160,8372,8531,1,1,0,8526,1,1,155,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6563,train,1920,1440,150,8382,8531,1,1,0,8525,1,1,144,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6571,train,1920,1440,220,8549,8768,1,1,0,8569,1,1,21,8609,140,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6579,train,1920,1440,180,8639,8818,1,1,1,8639,1,1,1,8639,180,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6580,train,1920,1440,125,8880,9004,1,1,1,8880,1,1,1,8929,52,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6582,train,1920,1440,100,8625,8724,1,1,0,8715,1,1,91,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6583,train,1920,1440,50,8695,8744,1,1,0,8738,1,1,44,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6553,train,1920,1440,80,7180,7259,1,1,0,7250,1,1,71,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6554,train,1920,1440,60,7180,7239,1,1,0,7229,1,1,50,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6581,train,1920,1440,30,7180,7209,1,1,0,7193,1,1,14,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6598,train,1920,1440,420,9067,9486,1,1,0,9483,1,1,417,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6601,train,1920,1440,662,9355,10016,1,1,1,9355,1,1,1,9535,230,180,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6611,train,1920,1440,300,9984,10283,1,1,0,10278,1,1,295,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6612,train,1920,1440,250,10224,10473,1,1,1,10294,1,1,71,10394,80,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6613,train,1920,1440,240,10254,10493,1,1,1,10294,1,1,41,10394,100,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6614,train,1920,1440,321,10454,10774,1,1,1,10454,1,1,1,10454,80,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6615,train,1920,1440,100,10644,10743,1,1,0,10729,1,1,86,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6616,train,1920,1440,176,10724,10899,1,1,0,10771,1,1,48,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6592,train,1920,1440,40,8975,9014,1,1,0,8975,1,1,1,,0,0,0,1.0,0,0,0
gp_set_0007,gp_set_0007_vid_0004,gp_6594,train,1920,1440,210,8975,9184,1,1,1,8975,1,1,1,8975,210,0,0,1.0,0,0,0
